,merchant_token,merchant_name,product_asin,product_name,product_average_review,review_user,review_rating,review_title,review_date,review_verified,review_content,review_helpful_vote
78025,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFICSTP4R43K5DDO6PE4SUVM34QQ,5,Great product.,2020-01-20,True,Perfect for my needs.,
78026,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG5XTGFUAOLYQHDYYZTWWJODOOLA,5,GREAT VAUE,2018-12-14,True,Worked great for work laptop. Buying another.,
78027,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHMJU4GAYHR3HWGJWY5BWTQWB7WA,4,Brand reliability,2017-12-14,True,Wish it had more slots. But am very happy with this Anker brand product. My last USB 3.0 hub never worked well and I ended up throwing it away.,
78028,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFZAPCGFC5BW6RXKVDQ6WSNAWBRA,5,Five Stars,2017-08-28,True,A great little hub: small and light.,
78029,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGP7Q5DICWUPPZRBNBR6MF72DNBQ,4,Quality product. I would buy again.,2017-09-29,True,Quality product. I would buy again.,
78030,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF62EVNRBEGNCNRIKT2CLLN4KTQA,1,No returns!!!,2021-05-24,True,Did not understand that it would not charge devices. They also do not take returns if you make this mistake too.,
78031,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEILBMCUCSZFCTXIV44XXD5JXA4Q,5,A great usb hub,2016-01-05,True,"I love how thin it is, I used this in a retopi build i was making. it would great just wished there was a self power version.",
78032,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGD3FXEW3RNSI3EJWZQNGIBJQEOA,5,Five Stars,2017-01-10,True,Works great. Shipped quickly. So small needed to put command strip to hold in place.,
78033,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEO5WXW65ICVRMSGYI37A5HNP3MA,4,Nice device to have along side your Surface Pro,2017-02-27,True,"Using it on a Surface Pro 4.  Very handy to have.  Use a usb ethernet connection, wireless mouse and jump drive without any issues.",
78034,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE36EHRXLSJZHIYEC6RTROM2ZRMA,5,Five Stars,2017-08-24,True,Thanks!,
78035,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEMIJTGSGOJVJKVSGHIQDP4YE2NA,2,This USB port does not work with all USB plugs ...,2017-08-04,True,This USB port does not work with all USB plugs. My mouse receiver does not fit. I am sending it back.,1.0
78036,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGDGG4PGX5VEXTIHKLBATDC434EQ,5,Great job guys,2018-06-27,True,Arrived faster than Amazon predicted.High quality product and cheap!Great job guys!,
78037,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AESO3VL6ZQWYNHCX522FAFSS7K2A,1,This only worked for about 5 months and then completely ...,2018-02-20,True,"This only worked for about 5 months and then completely stopped! Now I have to purchase something else, another brand though.",
78038,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGKI5CJVLJ2SFEJ6HMIJ3ZQSCF6A,5,Nice addition,2019-01-26,True,Nice silk profile. Works great,
78039,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEXOWN3QFPERLJGKLFD6UWZQHTIQ,5,Five Stars,2017-11-19,True,Works great; just what I needed,
78040,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEU3URZ2M2YNW3VAZXBXDBCXJJWA,5,Five Stars,2018-08-26,True,Works as advertised.,
78041,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHD3G7GBZKOGEIRBZEIQMGFRVFPQ,5,Five Stars,2016-08-27,True,Works like it should.  No problems.  Happy with Anker products.  Would definitely buy again.,
78042,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFNZ4QABK4ZQ46HEOVKMMDYIVEWQ,5,Works great,2017-08-30,True,No issues very happy with my purchase.,
78043,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEVHV2LP3WQPOG3V7VWWSX5BOYRA,5,Works great with Surface Pro,2017-03-17,True,This works great either my computer and is very portable,
78044,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEPKVS6WIBKHTJYC3W5FBXMGG7KA,5,Works,2017-07-28,True,It's not bad... works,
78045,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFFHFFX2S3QSGSP5Z3FTKVGI4MIA,5,Anker wins again!,2016-12-06,True,Works great with my windows 10 laptop. Very thin and simply does the job. The speed is fast also with USB 3.0 compatible devices although you can use it for 2.0 devices as well but you'll get 2.0 speeds. I'm happy!,
78046,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFBKC5LRHGLNPWAYDMN36UOH6A5Q,5,"Cord length: Good for laptop, bad for desktop.",2016-11-20,True,"Well made, just like all my other Anker products I own. The only downfall i would say is that i wish the cord was a tad bit longer. which there are longer ones available.",
78047,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEB32VS7FLRFAOQM2YVJQ2KNL47Q,5,Good product..,2017-01-12,True,"As advertised. Good purchase, good price...",
78048,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEOVDMAMQALZ4SU7WCQAH2WOZ4PA,5,Good,2019-02-03,True,Good,
78049,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGSJBSRAH4NFNQQQHAFEKKS5EUIQ,5,Five Stars,2018-04-28,True,This is a great way to expand your ports with out a lot of cost,
78050,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFKMB66QSSSFDPW7PUHC3GZPGJ6Q,5,Five Stars,2018-01-10,True,does the job,
78051,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHYHYRCVGNW4LDZ4C3OT3BG7XM2A,5,Well Made Hub,2017-03-19,True,Works fine have it hooked up to Azulle stick no problems ..,
78052,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGNKIMNG6F72DZEXDBUG5HN5NQBA,5,Works great right out of the box.,2016-05-04,True,"USB 3.0 HUB>  plugged it in, worked great first time out.  No set up, no configuration, just extra ports!  exactly what I needed!.",
78053,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHY7M3I5T56OE3WPIPV4NRAAQZ3Q,5,Five Stars,2017-11-14,True,I use this all the time.,
78054,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG4PRX3GHLBZAJXLGP3I5SBO5O2A,5,Nice laptop bag item,2017-06-22,True,"Works well. Just a USB hub, not a power over USB",
78055,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFNJIB7KI557YKM2AXCSPERS2ALA,5,Five Stars,2017-08-31,True,Great for extending more USB ports for my laptop!,
78056,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGYMXXR4XSF53ZOBSHHWJGC2OVOQ,5,Works great. No issues!,2019-02-20,True,Works great for our needs. Everything came as described!,
78057,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGUDNO6KAYVTHAH62YUS33PRPFLA,5,Five Stars,2017-08-27,True,nice for laptops,
78058,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHLAKBQISZFXS3D7QA63W7OYASEA,5,Cord length needs to be longer,2019-07-17,True,"Surface Laptop, works great",
78059,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHXJBCPOKPKBMTQDMTKVP4S45GZA,1,I want my money back,2017-12-08,True,"The hub is defective! It doesn’t work and I can’t return it!? sense when? This is Ridiculous, I want my money back",
78060,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AENQAQCJQJNK7E5DWWWPJUPKMF6A,4,Works for intended purpose,2016-12-19,True,Used it on an Azule quantum access pc stick and works for the intended purpose of keyboard/mouse and webcam.  Low profile compliments the pc stick form factor.,
78061,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEE4BLZRU5XCOV2LMRRJGW26BIAA,5,Does the job well......,2017-11-06,True,Slim...great....,
78062,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGFA7ONQEGCPSKUCHAXCJXPRGWGQ,5,Great product,2019-06-25,True,Very satisfied with this product.,
78063,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEMDGUA6WQRKNE5DV2GYSUQ7MFTQ,1,One Star,2016-11-06,True,Faulty 2 of the ports didn't work also iPhone USB don't work,1.0
78064,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGETPDMN43S6EBU7YB7BCW2EAOYA,1,Ports are not sized well.,2019-08-27,True,The USB outlets are too small. I worry about damaging anything I try to mount because I have to force the USB into the port.,
78065,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE4XN7NWPL7GQAFSVMSD4AAJZYCQ,4,Four Stars,2017-08-11,True,Works well saves a lot of cord clutter.,
78066,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEIIO2UL2YXOY7XSVHM6FF5H57IA,5,Go 3.0,2016-01-31,True,Yes you do need USB 3.0 accessories for your USB 3.0 ports.  This is the nicest designed hub I've seen.  Anker makes the best stuff.,
78067,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEBOVAW22CCYOZSH5Z6LATQZW3TQ,3,This hub works perfectly fine so far,2016-04-17,True,"This hub works perfectly fine so far. The material seems a little cheap, but it is fine for the price I guess.",
78068,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF66OPBKDLX24G3NG5WLLIREE4OQ,4,I put too many things in there and it freaked ...,2016-12-14,True,"I put too many things in there and it freaked out the computer, but with about three things going in there, its working well",
78069,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFXVC2N62WKQCSZN4ZWHYKKBPBEQ,5,Five Stars,2018-01-13,True,great,
78070,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHRX32OCK4ZNAOGFXHEJSWXGC5IA,5,Five Stars,2018-09-12,True,"Great, works very well for your needs.",
78071,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHO4MZNVKPPUOF722AITXGH23EYA,5,Five Stars,2017-07-12,True,Good quality. Nice packing.,
78072,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AF3K2CELTJIDGDQNTHIMGLFH266A,5,Works with PS4,2017-12-29,True,"It works perfectly I haven’t had any problems with it, works excellently with my PS4",
78073,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGX33HH3HRHDUSKDPUQ3NS5LG6AQ,3,"When inserting usb, it will force eject all others that are already inserted",2018-12-05,True,"The product is great except for one extremely annoying thing. Half the time when there are 3 drives plugged into it, if I plug in a fourth it force ejects all the others for a moment and I get a warning on my computer.",
78074,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGYOM25P4KMOVN67J24DOTYVZXBQ,5,Very easy to misplace,2017-01-15,True,Very lightweight but gets the job done. Very easy to misplace!,
78075,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFKL3PRI43UFNGJU772RHB3M53IQ,5,get it.,2017-09-30,True,fantastic customer service. works great.,
78076,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE7YMIDPG7ZYDD5QUZFOOIAAEY7Q,5,Great!,2017-10-31,True,Excellent,
78077,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHDBBXEQA7VEWA7OMPEZXIS4T7QQ,5,Five Stars,2018-02-08,True,Works great! Nice simple and sleek!,
78078,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEVGRHQRGT5GK4NO6X62YZKIR4RA,4,Nice product - works well.,2016-11-23,True,"Just one (at least to me) negative. The connecting cord is very short. I found it necessary to add an extension to put it where I wanted it to go. Other than that, it's fine.",
78079,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFZZJDMRP4R3O6HM6XWWFLEAYM2Q,5,Five Stars,2018-01-25,True,Works as expected,
78080,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEJQRU6RXDW2QQMLPXHMXMBPFPJQ,5,Works with nvidia shield TV,2018-06-30,True,"No issues. Didn't benchmark speeds, but it works on my nvidia shield TV in compatibility mode.",
78081,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AH5QJWZ4YFCU3EQVYKGAZX63OE6Q,5,Five Stars,2016-04-23,True,Very nice anker ultra slim 4-port usb data cord. Works great.,
78082,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AG7LGIH7E4EW2QZBK6KQHSD3QMDQ,3,Connect 4,2017-11-07,True,WorksFeels a bit cheapRecommend,
78083,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AE6IYQUKBUU3CSBOZHMTWIONZT4A,5,Great Just as described,2016-07-10,True,Great  Just as described,
78084,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGP2R5MGDJMDA5GMZWXDRNVOONKQ,5,Very Pleased,2017-01-10,True,This worked well for my husband's laptop. We were both very pleased.,
78085,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHZFNXN6MJ6P4RQVET3QGEE4BJZA,1,Not Working,2018-11-17,True,I have had this item for approx a year.  Six months after I purchased it one port stopped working and now two ports don't work.,
78086,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEZKEM5SWLYKFKQC37ODXTEEFHRQ,5,"Works great, I recommend it.",2016-02-01,True,Love the simplicity and the short connector. I am using velcro to stick it on the laptop lid so I can keep it at hand. My only suggestion would be if there were an option to put a 90 degree connector at the ends so it would be less likely to get dinged while in the laptop bag. But I still recommend this to all USB users.,1.0
78087,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AERXO5TA3W7GXAMADIQQWQPUHWMQ,5,Very slick and just works.,2017-01-16,True,Very slick looking. No issues using this on a gaming head set as well as for my portable SSD. Speeds are great also.Used a command strip to attach it so my desk so it wouldn't move while plugging in items.,
78088,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AGJRVYW556OSDFH2FGQ5ZYJ4TSTQ,1,Poor quality,2020-02-13,True,Feels cheap straight out of the box. Also never worked,
78089,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEG4PJ6T3NUUNLVUCTI22B7MHP7Q,5,Great product:),2018-01-14,True,Exactly what my son was looking for. Another great product from Anker!!,
78090,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AHTANQ7LRKJQ7QH7EE4IVST65CDA,5,Five Stars,2017-05-25,True,Makes the 1 single USB port on my Surface bearable now,
78091,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AER4EMHYURM3CT7FW6ZUFRFTZSOA,5,Great little device for adding USB ports,2017-05-31,True,Works great - I have it attached to my laptop computer and I use it every day with thumb drives and iPhone. Works perfectly.,
78092,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEJV6ZU3HLXIYMJPTIWMECAOV3BQ,5,Perfect and very compact,2017-04-18,True,"Anker's excellent quality and value, and the brand I turn to first when looking for accessories for all my electronics!!",
78093,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AFIQIORMPSFHSMPNSELFUALHXCJQ,5,Statisfied,2020-10-10,True,Huge satisfaction,
78094,A294P4X9EWVXLJ,Anker,B00XMD7KPU,"Anker 4-Port USB 3.0 Ultra Slim Data Hub for Macbook, Mac Pro/mini, iMac, Surface Pro, XPS, Notebook PC, USB Flash Drives, Mobile HDD, and More",4.6,AEGGOEYGIFJQX3S5AQNG72DWAGBA,1,this usb 3.0 port is not working in used with other bluetooth  logit devices,2018-12-09,True,"this usb 3.0 port is not working in used with other bluetooth  logit devices  and amazon prime has no refund for thati contact amazon representative, they refund me the order. but people need pay attention to the 1 star review!!!",
